정보공시 학교코드,시도교육청,교육지원청,지역,학교명,설립구분,점검영역_총개수,미관리_영역수,관리_영역수,최근점검일,평균점검일,점검경과일_평균,점검경과일_최근,학교급,환경_부적합_수,환경_미실시_수,환경_위험항목_수,학생수,환경위험_log,미관리_norm,환경위험_norm,경과일_norm,위험도_점수,위험군,우선순위_점수,지역분류
S010005571,서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,천왕중학교,공립,6,0,6,2025-02-20,2025-02-10 08:00:00.000000,140.0,131.0,중,0.0,23.0,23.0,832.0,3.1780538303479458,0.0,0.8398241467241945,0.046703296703296704,28.508152885854464,고위험,111.77034711126579,구(대도시)
S090001387,경기도교육청,경기도군포의왕교육지원청,경기도 군포시,군포초등학교,공립,6,0,6,2024-12-20,2024-12-09 20:00:00.000000,203.0,193.0,초,0.0,17.0,17.0,726.0,2.8903717578961645,0.0,0.7638020388802209,0.21978021978021978,28.941731019311025,고위험,111.75949024089593,군(농촌)
S010001790,서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울태릉초등학교,공립,6,1,5,2025-02-24,2025-02-14 04:48:00.000000,136.0,127.0,초,0.0,7.0,7.0,771.0,2.0794415416798357,0.2,0.5495077527409008,0.0357142857142857,28.74089869759258,고위험,111.73361500395774,구(대도시)
S120000737,충청남도교육청,충청남도천안교육지원청,충청남도 천안시 서북구,천안동성중학교,사립,6,1,5,2025-02-26,2025-02-18 19:12:00.000000,132.0,125.0,중,0.0,11.0,11.0,302.0,2.4849066497880004,0.2,0.6566548958105609,0.02472527472527475,32.08994123207818,고위험,111.71928935149076,구(대도시)
S100002362,강원특별자치도교육청,강원특별자치도화천교육지원청,강원특별자치도 화천군,실내초등학교,공립,6,2,4,2025-02-28,2025-02-26 18:00:00.000000,124.0,123.0,초,0.0,19.0,19.0,25.0,2.995732273553991,0.4,0.7916443316431058,0.0027472527472527375,46.17096624092579,고위험,111.50165292189618,군(농촌)
S100000587,강원특별자치도교육청,강원특별자치도강릉교육지원청,강원특별자치도 강릉시,명주초등학교,공립,6,1,5,2025-02-27,2025-02-11 14:24:00.000000,139.0,124.0,초,0.0,8.0,8.0,533.0,2.1972245773362196,0.2,0.5806327879665873,0.043956043956043966,29.90813475015013,고위험,111.48380620195405,시(중소도시)
S160001960,경상남도교육청,진주교육지원청,경상남도 진주시,진주중학교,공립,6,1,5,2024-11-27,2024-11-27 00:00:00.000000,216.0,216.0,중,0.0,6.0,6.0,362.0,1.9459101490553132,0.2,0.5142210981219936,0.2554945054945055,31.312702831432382,고위험,111.47029825740317,시(중소도시)
S020000402,부산광역시교육청,부산광역시교육청,부산광역시 남구,동명공업고등학교,사립,6,0,6,2024-12-30,2024-12-12 20:00:00.000000,200.0,183.0,고,0.0,25.0,25.0,301.0,3.258096538021482,0.0,0.860976022136595,0.21153846153846156,32.00836257666148,고위험,111.38932399947178,구(대도시)
S100002479,강원특별자치도교육청,강원특별자치도횡성교육지원청,강원특별자치도 횡성군,정금초등학교,공립,6,3,3,2025-02-28,2025-02-18 08:00:00.000000,132.0,123.0,초,0.0,9.0,9.0,15.0,2.302585092994046,0.6000000000000001,0.6084750807294722,0.02472527472527475,50.500007334402255,고위험,111.30807529002678,군(농촌)
S090006082,경기도교육청,경기도광주하남교육지원청,경기도 광주시,고산하늘초등학교,공립,6,0,6,2025-02-27,2025-02-05 08:00:00.000000,145.0,124.0,초,0.0,19.0,19.0,1243.0,2.995732273553991,0.0,0.7916443316431058,0.06043956043956045,27.15173547169502,고위험,111.18147977149913,시(중소도시)
S140001741,전라남도교육청,전라남도영암교육지원청,전라남도 영암군,영암서호중학교,공립,6,2,4,2025-02-28,2025-02-04 18:00:00.000000,146.0,123.0,중,0.0,28.0,28.0,15.0,3.367295829986474,0.4,0.8898327398301857,0.06318681318681318,50.43865623857195,고위험,111.17285011374938,군(농촌)
S110000649,충청북도교육청,충청북도음성교육지원청,충청북도 음성군,쌍봉초등학교,공립,6,2,4,2025-02-26,2025-02-14 12:00:00.000000,136.0,125.0,초,0.0,9.0,9.0,53.0,2.302585092994046,0.4,0.6084750807294722,0.0357142857142857,40.686820521215445,고위험,111.17241449920618,군(농촌)
S010001700,서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,노일중학교,공립,6,1,5,2025-02-28,2024-12-15 04:48:00.000000,197.0,123.0,중,0.0,7.0,7.0,329.0,2.0794415416798357,0.2,0.5495077527409008,0.20329670329670335,31.589799796493683,고위험,111.14915094191468,구(대도시)
S120000264,충청남도교육청,충청남도교육청,충청남도 공주시,한일고등학교,사립,6,1,5,2025-02-27,2025-01-18 09:36:00.000000,163.0,124.0,고,0.0,8.0,8.0,379.0,2.1972245773362196,0.2,0.5806327879665873,0.10989010989010989,31.02901387102925,고위험,111.07715487470598,시(중소도시)
S090001588,경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,수동중학교,사립,6,1,5,2024-12-11,2024-12-11 00:00:00.000000,202.0,202.0,중,0.0,13.0,13.0,105.0,2.6390573296152584,0.2,0.6973903490356271,0.21703296703296704,36.70344195773614,고위험,111.0391382301442,시(중소도시)
S150002653,경상북도교육청,경상북도영주교육지원청,경상북도 영주시,단산중학교,공립,6,3,3,2025-02-14,2025-02-10 00:00:00.000000,141.0,137.0,중,0.0,6.0,6.0,20.0,1.9459101490553132,0.6000000000000001,0.5142210981219936,0.04945054945054944,47.809955578685134,고위험,111.02520132519422,시(중소도시)
S090001911,경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,중원중학교,공립,6,0,6,2025-02-28,2024-11-05 20:00:00.000000,237.0,123.0,중,0.0,16.0,16.0,496.0,2.833213344056216,0.0,0.7486975067691372,0.3131868131868132,30.03119354755735,고위험,111.00599413080083,구(대도시)
S090004168,경기도교육청,경기도포천교육지원청,경기도 포천시,동남중학교,사립,6,1,5,2025-02-20,2025-02-14 09:36:00.000000,136.0,131.0,중,0.0,10.0,10.0,331.0,2.3978952727983707,0.2,0.6336614981727328,0.0357142857142857,31.517972296843038,고위험,110.97913257554279,시(중소도시)
S010002191,서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 광진구,서울장안초등학교,공립,6,1,5,2025-02-26,2025-02-18 00:00:00.000000,133.0,125.0,초,0.0,9.0,9.0,428.0,2.302585092994046,0.2,0.6084750807294722,0.027472527472527486,30.54671063110555,고위험,110.95962178421601,구(대도시)
S110000650,충청북도교육청,충청북도음성교육지원청,충청북도 음성군,오갑초등학교,공립,6,2,4,2025-02-27,2025-01-07 12:00:00.000000,174.0,124.0,초,0.0,11.0,11.0,32.0,2.4849066497880004,0.4,0.6566548958105609,0.1401098901098901,44.05147969361664,고위험,110.9442656806212,군(농촌)
S090002761,경기도교육청,경기도시흥교육지원청,경기도 시흥시,시흥은행초등학교,공립,6,1,5,2024-12-30,2024-12-12 04:48:00.000000,200.0,183.0,초,0.0,5.0,5.0,623.0,1.791759469228055,0.2,0.47348564489692724,0.21153846153846156,29.22118012775245,고위험,110.8997725131804,시(중소도시)
S130002455,전북특별자치도교육청,전북특별자치도김제교육지원청,전북특별자치도 김제시,지평선중학교,사립,6,1,5,2024-12-03,2024-11-28 00:00:00.000000,215.0,210.0,중,0.0,11.0,11.0,120.0,2.4849066497880004,0.2,0.6566548958105609,0.25274725274725274,35.96631485845181,고위험,110.87642926983041,시(중소도시)
S010001233,서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울신도림초등학교,공립,6,1,5,2025-02-26,2025-02-18 19:12:00.000000,132.0,125.0,초,0.0,6.0,6.0,1116.0,1.9459101490553132,0.2,0.5142210981219936,0.02472527472527475,27.38962590835546,고위험,110.87466206876779,구(대도시)
S160001940,경상남도교육청,진주교육지원청,경상남도 진주시,금곡중학교,공립,6,2,4,2025-02-19,2025-01-15 00:00:00.000000,167.0,132.0,중,0.0,19.0,19.0,19.0,2.995732273553991,0.4,0.7916443316431058,0.1208791208791209,48.17920799916755,고위험,110.86180277341856,시(중소도시)
S060000507,대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전내동초등학교,공립,6,0,6,2025-02-28,2025-02-20 08:00:00.000000,130.0,123.0,초,0.0,24.0,24.0,799.0,3.2188758248682006,0.0,0.8506116596316771,0.019230769230769218,28.39710784476842,고위험,110.836467288446,구(대도시)
S010000637,서울특별시교육청,서울특별시교육청,서울특별시 도봉구,서울문화고등학교,공립,6,1,5,2025-02-27,2025-01-28 19:12:00.000000,153.0,124.0,고,0.0,9.0,9.0,326.0,2.302585092994046,0.2,0.6084750807294722,0.0824175824175824,31.480776565171485,고위험,110.64069252912404,구(대도시)
S010001717,서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,신창중학교,공립,6,1,5,2025-02-26,2025-02-19 09:36:00.000000,131.0,125.0,중,0.0,11.0,11.0,282.0,2.4849066497880004,0.2,0.6566548958105609,0.02197802197802201,32.04323793537488,고위험,110.60641405560439,구(대도시)
S130001025,전북특별자치도교육청,전북특별자치도순창교육지원청,전북특별자치도 순창군,인계초등학교,공립,6,2,4,2025-02-06,2024-12-23 00:00:00.000000,190.0,145.0,초,0.0,8.0,8.0,40.0,2.1972245773362196,0.4,0.5806327879665873,0.18406593406593408,42.290002882018264,고위험,110.49463683076841,군(농촌)
S010002315,서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,서울월곡초등학교,공립,6,1,5,2025-02-25,2025-01-09 09:36:00.000000,172.0,126.0,초,0.0,9.0,9.0,257.0,2.302585092994046,0.2,0.6084750807294722,0.13461538461538464,32.368139202534124,고위험,110.42778154872637,구(대도시)
S100000355,강원특별자치도교육청,강원특별자치도교육청,강원특별자치도 강릉시,강릉중앙고등학교,공립,6,1,5,2024-12-04,2024-12-04 00:00:00.000000,209.0,209.0,고,0.0,6.0,6.0,355.0,1.9459101490553132,0.2,0.5142210981219936,0.2362637362637363,30.985779754509302,고위험,110.04444744634002,시(중소도시)
S010000976,서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,마포중학교,사립,6,1,5,2025-02-26,2025-02-19 09:36:00.000000,131.0,125.0,중,0.0,9.0,9.0,408.0,2.302585092994046,0.2,0.6084750807294722,0.02197802197802201,30.45330403769896,고위험,109.98890799879143,구(대도시)
S010001195,서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,윤중중학교,공립,6,1,5,2024-12-23,2024-12-01 19:12:00.000000,211.0,190.0,중,0.0,5.0,5.0,497.0,1.791759469228055,0.2,0.47348564489692724,0.2417582417582418,29.734916391488714,고위험,109.93680538711897,구(대도시)
S090002251,경기도교육청,경기도성남교육지원청,경기도 성남시 수정구,성수초등학교,공립,6,1,5,2025-02-26,2025-01-22 19:12:00.000000,159.0,125.0,초,0.0,8.0,8.0,363.0,2.1972245773362196,0.2,0.5806327879665873,0.09890109890109894,30.842200684216063,고위험,109.83220353134368,구(대도시)
S090000591,경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,불곡고등학교,공립,6,1,5,2025-02-26,2025-02-18 19:12:00.000000,132.0,125.0,고,0.0,7.0,7.0,701.0,2.0794415416798357,0.2,0.5495077527409008,0.02472527472527475,28.554085510779398,고위험,109.82863880303874,구(대도시)
S010001205,서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,서울구로초등학교,공립,6,1,5,2025-02-25,2025-02-11 14:24:00.000000,139.0,126.0,초,0.0,9.0,9.0,364.0,2.302585092994046,0.2,0.6084750807294722,0.043956043956043966,30.826930411325332,고위험,109.81455423736053,구(대도시)
S120001055,충청남도교육청,충청남도보령교육지원청,충청남도 보령시,대천서중학교,공립,6,2,4,2025-02-11,2025-02-06 00:00:00.000000,145.0,140.0,중,0.0,8.0,8.0,53.0,2.1972245773362196,0.4,0.5806327879665873,0.06043956043956045,40.188354530369914,고위험,109.81040913633588,시(중소도시)
S150003653,경상북도교육청,경상북도포항교육지원청,경상북도 포항시 남구,포항제철초등학교,사립,6,1,5,2025-02-21,2024-12-14 09:36:00.000000,198.0,130.0,초,0.0,4.0,4.0,966.0,1.6094379124341003,0.2,0.42530582981583853,0.2060439560439561,27.537839636669926,고위험,109.75003512703655,구(대도시)
S060000225,대전광역시교육청,대전광역시교육청,대전광역시 동구,우송고등학교,사립,6,0,6,2025-02-28,2025-02-19 20:00:00.000000,131.0,123.0,고,0.0,23.0,23.0,805.0,3.1780538303479458,0.0,0.8398241467241945,0.02197802197802201,28.087823215524793,고위험,109.72044807483104,구(대도시)
S140001408,전라남도교육청,전라남도여수교육지원청,전라남도 여수시,상암초등학교,공립,6,2,4,2025-02-21,2025-02-12 18:00:00.000000,138.0,130.0,초,0.0,9.0,9.0,48.0,2.302585092994046,0.4,0.6084750807294722,0.04120879120879123,40.78022711462204,고위험,109.70680712642873,시(중소도시)
S050001125,광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,문우초등학교,공립,6,1,5,2025-02-24,2025-01-17 19:12:00.000000,164.0,127.0,초,0.0,11.0,11.0,183.0,2.4849066497880004,0.2,0.6566548958105609,0.11263736263736263,33.58444672658368,고위험,109.64710024886467,구(대도시)
S050000230,광주광역시교육청,광주광역시동부교육지원청,광주광역시 북구,광주운암초등학교,공립,6,1,5,2025-02-19,2025-01-05 00:00:00.000000,177.0,132.0,초,0.0,6.0,6.0,521.0,1.9459101490553132,0.2,0.5142210981219936,0.14835164835164838,29.49127426000381,고위험,109.63884041236602,구(대도시)
S010001762,서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,서울신창초등학교,공립,6,1,5,2025-02-28,2025-02-18 00:00:00.000000,133.0,123.0,초,0.0,12.0,12.0,217.0,2.5649493574615367,0.2,0.6778067712229614,0.027472527472527486,32.8346564173907,고위험,109.61707193191407,구(대도시)
S090004841,경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,늘푸른초등학교,공립,6,0,6,2025-02-27,2025-02-14 00:00:00.000000,137.0,124.0,초,0.0,19.0,19.0,1223.0,2.995732273553991,0.0,0.7916443316431058,0.03846153846153849,26.778109098068647,고위험,109.46305677516166,구(대도시)
S090005816,경기도교육청,경기도화성오산교육지원청,경기도 오산시,세미초등학교,공립,6,0,6,2025-02-20,2024-12-18 08:00:00.000000,194.0,131.0,초,0.0,13.0,13.0,1435.0,2.6390573296152584,0.0,0.6973903490356271,0.19505494505494503,26.32981558410976,고위험,109.45710975739549,시(중소도시)
S120000214,충청남도교육청,충청남도교육청,충청남도 아산시,온양여자고등학교,공립,6,0,6,2025-02-28,2025-02-01 20:00:00.000000,149.0,123.0,고,0.0,19.0,19.0,1002.0,2.995732273553991,0.0,0.7916443316431058,0.07142857142857145,27.338548658508206,고위험,109.389760254713,시(중소도시)
S090002432,경기도교육청,경기도수원교육지원청,경기도 수원시 권선구,영신중학교,사립,6,1,5,2025-02-25,2025-02-15 14:24:00.000000,135.0,126.0,중,0.0,7.0,7.0,639.0,2.0794415416798357,0.2,0.5495077527409008,0.03296703296703296,28.69419540088929,고위험,109.21527190444536,구(대도시)
S090000511,경기도교육청,경기도김포교육지원청,경기도 김포시,김포과학기술고등학교,공립,6,1,5,2025-02-28,2025-01-22 14:24:00.000000,159.0,123.0,고,0.0,7.0,7.0,459.0,2.0794415416798357,0.2,0.5495077527409008,0.09890109890109894,29.81507452176841,고위험,109.20539770677699,시(중소도시)
S130000934,전북특별자치도교육청,전북특별자치도부안교육지원청,전북특별자치도 부안군,격포초등학교,공립,6,2,4,2025-02-19,2025-02-10 18:00:00.000000,140.0,132.0,초,0.0,8.0,8.0,53.0,2.1972245773362196,0.4,0.5806327879665873,0.046703296703296704,39.95483804685343,고위험,109.17235015395964,군(농촌)
S130001207,전북특별자치도교육청,전북특별자치도익산교육지원청,전북특별자치도 익산시,천서초등학교,공립,6,2,4,2024-12-05,2024-12-05 00:00:00.000000,208.0,208.0,초,0.0,7.0,7.0,38.0,2.0794415416798357,0.4,0.5495077527409008,0.23351648351648358,42.10353606022995,고위험,109.09298211632574,시(중소도시)
S120000282,충청남도교육청,충청남도공주교육지원청,충청남도 공주시,반포중학교,공립,6,2,4,2025-02-04,2025-02-04 00:00:00.000000,147.0,147.0,중,0.0,8.0,8.0,50.0,2.1972245773362196,0.4,0.5806327879665873,0.06593406593406592,40.281761123776505,고위험,109.06569505943855,시(중소도시)
S150002202,경상북도교육청,경상북도성주교육지원청,경상북도 성주군,수륜중학교,사립,6,2,4,2025-02-13,2025-02-06 06:00:00.000000,144.0,138.0,중,0.0,11.0,11.0,35.0,2.4849066497880004,0.4,0.6566548958105609,0.05769230769230771,42.65038079251774,고위험,109.02727507859016,군(농촌)
S160001790,경상남도교육청,양산교육지원청,경상남도 양산시,양주중학교,공립,6,1,5,2024-12-31,2024-12-09 04:48:00.000000,203.0,182.0,중,0.0,8.0,8.0,205.0,2.1972245773362196,0.2,0.5806327879665873,0.21978021978021978,32.89714573916112,고위험,109.0167729087128,시(중소도시)
S090001959,경기도교육청,경기도부천교육지원청,경기도 부천시 소사구,부원초등학교,공립,6,1,5,2025-02-26,2025-01-25 19:12:00.000000,156.0,125.0,초,0.0,7.0,7.0,470.0,2.0794415416798357,0.2,0.5495077527409008,0.09065934065934067,29.67496463165852,고위험,108.99676551039228,구(대도시)
S040001696,인천광역시교육청,인천광역시교육청,인천광역시 서구,가림고등학교,공립,6,0,6,2025-02-28,2025-01-14 04:00:00.000000,167.0,123.0,고,0.0,18.0,18.0,848.0,2.9444389791664403,0.0,0.7780897005728757,0.1208791208791209,27.73190517384996,고위험,108.95609550265517,구(대도시)
S040000620,인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,동인천중학교,공립,6,1,5,2025-02-28,2025-02-18 19:12:00.000000,132.0,123.0,중,0.0,8.0,8.0,480.0,2.1972245773362196,0.2,0.5806327879665873,0.02472527472527475,29.581211673227052,고위험,108.92231291574511,구(대도시)
S130000343,전북특별자치도교육청,전북특별자치도교육청,전북특별자치도 무주군,무풍고등학교,공립,6,3,3,2024-12-11,2024-12-09 00:00:00.000000,204.0,202.0,고,0.0,6.0,6.0,13.0,1.9459101490553132,0.6000000000000001,0.5142210981219936,0.22252747252747251,50.75226327099283,고위험,108.92085508000063,군(농촌)
S160000685,경상남도교육청,경상남도교육청,경상남도 남해군,창선고등학교,사립,6,1,5,2024-12-04,2024-11-26 19:12:00.000000,216.0,209.0,고,0.0,8.0,8.0,177.0,2.1972245773362196,0.2,0.5806327879665873,0.2554945054945055,33.50428859630398,고위험,108.90300981655624,군(농촌)
S090000662,경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,신성고등학교,사립,6,0,6,2025-02-14,2025-02-07 20:00:00.000000,143.0,137.0,고,0.0,20.0,20.0,911.0,3.044522437723423,0.0,0.8045374921052872,0.05494505494505497,27.483803173540416,고위험,108.83571870485419,구(대도시)
S130000472,전북특별자치도교육청,전북특별자치도고창교육지원청,전북특별자치도 고창군,상하중학교,공립,6,2,4,2024-11-27,2024-11-27 00:00:00.000000,216.0,216.0,중,0.0,11.0,11.0,22.0,2.4849066497880004,0.4,0.6566548958105609,0.2554945054945055,46.01301815515511,고위험,108.67022579621269,군(농촌)
S090005004,경기도교육청,경기도수원교육지원청,경기도 수원시 권선구,입북초등학교,공립,6,1,5,2025-02-26,2025-01-15 09:36:00.000000,166.0,125.0,초,0.0,7.0,7.0,396.0,2.0794415416798357,0.2,0.5495077527409008,0.11813186813186816,30.141997598691482,고위험,108.47473481304752,구(대도시)
S090001509,경기도교육청,경기도김포교육지원청,경기도 김포시,김포초등학교,공립,6,1,5,2024-12-26,2024-12-14 04:48:00.000000,198.0,187.0,초,0.0,8.0,8.0,208.0,2.1972245773362196,0.2,0.5806327879665873,0.2060439560439561,32.663629255644636,고위험,108.44802736403692,시(중소도시)
S160003272,경상남도교육청,거제교육지원청,경상남도 거제시,옥포성지중학교,공립,6,1,5,2025-02-28,2025-01-29 04:48:00.000000,152.0,123.0,중,0.0,6.0,6.0,671.0,1.9459101490553132,0.2,0.5142210981219936,0.07967032967032966,28.32369184242139,고위험,108.40522785712892,시(중소도시)
S090003923,경기도교육청,경기도파주교육지원청,경기도 파주시,파평초등학교,공립,6,2,4,2024-12-05,2024-11-26 00:00:00.000000,217.0,208.0,초,0.0,4.0,4.0,65.0,1.6094379124341003,0.4,0.42530582981583853,0.2582417582417582,38.42520227403256,고위험,108.34154604371813,시(중소도시)
S010001736,서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울공릉초등학교,공립,6,1,5,2025-02-19,2025-02-12 09:36:00.000000,138.0,132.0,초,0.0,10.0,10.0,266.0,2.3978952727983707,0.2,0.6336614981727328,0.04120879120879123,31.611378890249636,고위험,108.3167457547028,구(대도시)
S070000091,울산광역시교육청,울산광역시교육청,울산광역시 남구,신정고등학교,공립,6,0,6,2025-02-16,2025-02-09 04:00:00.000000,141.0,135.0,고,0.0,21.0,21.0,780.0,3.091042453358316,0.0,0.8168307490863664,0.04945054945054944,27.796074060509433,고위험,108.20041642937205,구(대도시)
S090003758,경기도교육청,경기도이천교육지원청,경기도 이천시,나래초등학교,공립,6,2,4,2025-02-12,2025-02-07 00:00:00.000000,144.0,139.0,초,0.0,4.0,4.0,122.0,1.6094379124341003,0.4,0.42530582981583853,0.05769230769230771,35.0158616146919,고위험,108.19568978469111,시(중소도시)
S010001943,서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,신수중학교,공립,6,1,5,2025-02-28,2025-02-21 00:00:00.000000,130.0,123.0,중,0.0,8.0,8.0,463.0,2.1972245773362196,0.2,0.5806327879665873,0.019230769230769218,29.487805079820458,고위험,108.11756753225926,구(대도시)
S090004318,경기도교육청,경기도화성오산교육지원청,경기도 오산시,성호초등학교,공립,6,1,5,2024-12-04,2024-12-02 19:12:00.000000,210.0,209.0,초,0.0,7.0,7.0,223.0,2.0794415416798357,0.2,0.5495077527409008,0.23901098901098905,32.19694265363654,고위험,107.8677433217645,시(중소도시)
S090000463,경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,계남고등학교,공립,6,0,6,2025-02-26,2025-01-16 12:00:00.000000,165.0,125.0,고,0.0,19.0,19.0,690.0,2.995732273553991,0.0,0.7916443316431058,0.11538461538461542,28.085801405760957,고위험,107.8348179403306,구(대도시)
S070000189,울산광역시교육청,울산광역시강남교육지원청,울산광역시 울주군,삼동초등학교,공립,6,2,4,2025-02-28,2025-02-12 12:00:00.000000,138.0,123.0,초,0.0,10.0,10.0,38.0,2.3978952727983707,0.4,0.6336614981727328,0.04120879120879123,41.61137889024963,고위험,107.81777109209543,군(농촌)
S040000832,인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,인천봉수초등학교,공립,6,0,6,2024-12-27,2024-11-18 12:00:00.000000,224.0,186.0,초,0.0,11.0,11.0,1216.0,2.4849066497880004,0.0,0.6566548958105609,0.2774725274725275,26.386644528781478,고위험,107.79711028453687,구(대도시)
S010005521,서울특별시교육청,서울특별시교육청,서울특별시 구로구,신도림고등학교,공립,6,1,5,2025-02-25,2025-02-17 00:00:00.000000,134.0,126.0,고,0.0,7.0,7.0,569.0,2.0794415416798357,0.2,0.5495077527409008,0.030219780219780223,28.64749210418599,고위험,107.59639527218839,구(대도시)
S090000545,경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,동화고등학교,사립,6,0,6,2024-11-28,2024-11-28 00:00:00.000000,215.0,215.0,고,0.0,11.0,11.0,1375.0,2.4849066497880004,0.0,0.6566548958105609,0.25274725274725274,25.96631485845181,고위험,107.46466933362694,시(중소도시)
S040000427,인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,신흥여자중학교,공립,6,0,6,2024-12-26,2024-12-04 04:00:00.000000,208.0,187.0,중,1.0,16.0,17.0,477.0,2.8903717578961645,0.0,0.7638020388802209,0.23351648351648358,29.17524750282751,고위험,107.3482195524666,구(대도시)
S040002053,인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,인천연송초등학교,공립,6,0,6,2025-02-20,2025-02-09 04:00:00.000000,141.0,131.0,초,0.0,18.0,18.0,1116.0,2.9444389791664403,0.0,0.7780897005728757,0.04945054945054944,26.51761945956424,고위험,107.34473359676123,구(대도시)
S160000758,경상남도교육청,거제교육지원청,경상남도 거제시,둔덕중학교,사립,6,1,5,2025-02-17,2024-12-16 14:24:00.000000,196.0,134.0,중,0.0,10.0,10.0,133.0,2.3978952727983707,0.2,0.6336614981727328,0.20054945054945061,34.320170099040844,고위험,107.32276859740702,시(중소도시)
S140000278,전라남도교육청,전라남도교육청,전라남도 영광군,영광전자고등학교,공립,6,1,5,2025-02-28,2024-10-15 09:36:00.000000,258.0,123.0,고,0.0,15.0,15.0,43.0,2.772588722239781,0.2,0.7326770036545345,0.3708791208791209,40.4832861755447,고위험,107.01565119369991,군(농촌)
S040000435,인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,인성여자중학교,사립,6,1,5,2025-02-25,2025-02-17 09:36:00.000000,133.0,126.0,중,0.0,9.0,9.0,315.0,2.302585092994046,0.2,0.6084750807294722,0.027472527472527486,30.54671063110555,고위험,106.90392861216237,구(대도시)
S090001318,경기도교육청,경기도광주하남교육지원청,경기도 하남시,하남초등학교,공립,6,1,5,2025-02-25,2025-02-15 14:24:00.000000,135.0,126.0,초,0.0,8.0,8.0,394.0,2.1972245773362196,0.2,0.5806327879665873,0.03296703296703296,29.721321563336943,고위험,106.89561881287773,시(중소도시)
S060001306,대전광역시교육청,대전광역시서부교육지원청,대전광역시 서구,대전도솔초등학교,공립,6,0,6,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,초,0.0,19.0,19.0,1226.0,2.995732273553991,0.0,0.7916443316431058,0.0,26.124262944222494,고위험,106.8180504947347,구(대도시)
S090001403,경기도교육청,경기도군포의왕교육지원청,경기도 군포시,오금초등학교,공립,6,0,6,2025-02-27,2025-02-27 00:00:00.000000,124.0,124.0,초,0.0,38.0,38.0,217.0,3.6635616461296463,0.0,0.968123165206255,0.0027472527472527375,31.994767748509712,고위험,106.81314015138342,군(농촌)
S130001402,전북특별자치도교육청,전북특별자치도전주교육지원청,전북특별자치도 전주시 완산구,전주서중학교,공립,6,1,5,2025-02-12,2025-01-11 09:36:00.000000,170.0,139.0,중,0.0,5.0,5.0,689.0,1.791759469228055,0.2,0.47348564489692724,0.12912087912087916,27.82008122665355,고위험,106.79709352117557,구(대도시)
S160000956,경상남도교육청,거창교육지원청,경상남도 거창군,샛별초등학교,사립,6,1,5,2024-12-10,2024-12-06 14:24:00.000000,206.0,203.0,초,0.0,6.0,6.0,287.0,1.9459101490553132,0.2,0.5142210981219936,0.2280219780219781,30.845669864399415,고위험,106.70727860880463,군(농촌)
S090005471,경기도교육청,경기도화성오산교육지원청,경기도 화성시 동탄구,화성금곡초등학교,공립,6,0,6,2025-02-10,2024-10-27 04:00:00.000000,246.0,141.0,초,0.0,11.0,11.0,774.0,2.4849066497880004,0.0,0.6566548958105609,0.33791208791208793,27.414117056254007,고위험,106.62177213959599,구(대도시)
S130001072,전북특별자치도교육청,전북특별자치도완주교육지원청,전북특별자치도 완주군,봉성초등학교,공립,6,2,4,2025-02-25,2025-02-08 12:00:00.000000,142.0,126.0,초,0.0,7.0,7.0,53.0,2.0794415416798357,0.4,0.5495077527409008,0.052197802197802234,39.021118477812365,고위험,106.62106063008724,군(농촌)
S130000551,전북특별자치도교육청,전북특별자치도군산교육지원청,전북특별자치도 군산시,군산영광중학교,사립,6,1,5,2025-02-19,2025-02-12 00:00:00.000000,139.0,132.0,중,0.0,8.0,8.0,366.0,2.1972245773362196,0.2,0.5806327879665873,0.043956043956043966,29.90813475015013,고위험,106.6125129889388,군(농촌)
