정보공시 학교코드,행정표준코드,도로명주소,시도명
S150006494,8781106,경상북도 김천시 대덕면 대덕로 731,경상북도
S150006495,8961061,경상북도 봉화군 명호면 양지마을길 14,경상북도
S150006496,8791108,경상북도 안동시 도산면 온천로 620-4,경상북도
S150006518,8761259,경상북도 포항시 북구 장량로241번길 22,경상북도
S150006522,8781116,경상북도 김천시 우래1길 7,경상북도
S150006523,8851135,경상북도 경산시 압량읍 부적길 36-19,경상북도
S150006550,8981025,경상북도 울릉군 울릉읍 사동2길 219,경상북도
S150006555,8941078,경상북도 칠곡군 석적읍 남율로18길 10,경상북도
S160000750,9111043,경상남도 거제시 거제중앙로7길 19,경상남도
S160000752,9111044,경상남도 거제시 거제면 읍내로13길 12,경상남도
S160000753,9111045,경상남도 거제시 중곡로2길 51,경상남도
S160000754,9111056,경상남도 거제시 아주로3길 61,경상남도
S160000756,9111048,경상남도 거제시 사등면 가조로 46,경상남도
S160000757,9111047,경상남도 거제시 동부면 동부로 28-6,경상남도
S160000758,9111057,경상남도 거제시 둔덕면 하둔3길 7-3,경상남도
S160000759,9111050,경상남도 거제시 서문로1길 17,경상남도
S160000760,9111051,경상남도 거제시 연초면 죽토양지1길 26,경상남도
S160000761,9111053,경상남도 거제시 옥포대첩로 99,경상남도
S160000762,9111058,경상남도 거제시 장목면 옥포대첩로 942,경상남도
S160000763,9111145,경상남도 거제시 장목면 옥포대첩로1595-8,경상남도
S160000764,9111054,경상남도 거제시 일운면 지세포3길 3,경상남도
S160000765,9111055,경상남도 거제시 하청면 서리1길 5,경상남도
S160000766,9111060,경상남도 거제시 두모길 4-2,경상남도
S160000909,9211021,경상남도 거창군 가조면 가조가야로 1101-23,경상남도
S160000911,9211029,경상남도 거창군 거창읍 성산길 1,경상남도
S160000912,9211022,경상남도 거창군 거창읍 죽전4길 39,경상남도
S160000913,9211023,경상남도 거창군 거창읍 동동6길 9,경상남도
S160000914,9211024,경상남도 거창군 고제면 고제로 48,경상남도
S160000918,9211030,경상남도 거창군 거창읍 죽전4길 92,경상남도
S160000920,9211027,경상남도 거창군 웅양면 원촌3길 39-13,경상남도
S160000923,9211031,경상남도 거창군 거창읍 상동8길 15,경상남도
S160001022,9161024,경상남도 고성군 거류면 당동1길 59-14,경상남도
S160001023,9161025,경상남도 고성군 고성읍 동외로195번길 10-3,경상남도
S160001024,9161026,경상남도 고성군 고성읍 송학고분로 117,경상남도
S160001027,9161028,경상남도 고성군 동해면 동해로 1613,경상남도
S160001030,9161030,경상남도 고성군 영오면 영회로 511,경상남도
S160001033,9161033,경상남도 고성군 고성읍 대가로 36,경상남도
S160001035,9161032,경상남도 고성군 회화면 배둔서길 42-35,경상남도
S160001135,9091062,경상남도 김해시 경원로 95,경상남도
S160001136,9091087,경상남도 김해시 우암로 62,경상남도
S160001137,9091066,경상남도 김해시 대동면 동남로49번길 14,경상남도
S160001138,9091068,경상남도 김해시 주촌면 선지로45번길 24,경상남도
S160001139,9091069,경상남도 김해시 구지로 127,경상남도
S160001140,9091088,경상남도 김해시 분성로376번길 21-22,경상남도
S160001141,9091070,경상남도 김해시 호계로 456,경상남도
S160001142,9091072,경상남도 김해시 평전로 135,경상남도
S160001144,9091076,경상남도 김해시 인제로51번길 32,경상남도
S160001145,9091077,경상남도 김해시 생림면 마사로 106,경상남도
S160001146,9091078,경상남도 김해시 삼안로195번길 7,경상남도
S160001147,9091079,경상남도 김해시 인제로284번길 49,경상남도
S160001148,9091080,경상남도 김해시 월산로 104,경상남도
S160001149,9091082,경상남도 김해시 내외로 117,경상남도
S160001150,9091089,경상남도 김해시 장유로 420,경상남도
S160001151,9091090,경상남도 김해시 진례면 송현로 77-7,경상남도
S160001152,9091233,경상남도 김해시 진영읍 장등로 120,경상남도
S160001153,9091091,경상남도 김해시 한림면 한림로365번길 33,경상남도
S160001154,9091085,경상남도 김해시 진영읍 진영로265번길 9-8,경상남도
S160001256,9171021,경상남도 남해군 남해읍 망운로21번가길 24-56,경상남도
S160001257,9171022,경상남도 남해군 남해읍 화전로78번길 29,경상남도
S160001259,9171024,경상남도 남해군 미조면 미송로2번길 73-8,경상남도
S160001260,9171026,경상남도 남해군 상주면 남해대로 651,경상남도
S160001262,9171025,경상남도 남해군 설천면 설천로 678,경상남도
S160001264,9171027,경상남도 남해군 이동면 무림로 46-2,경상남도
S160001265,9171028,경상남도 남해군 창선면 창선로 97-12,경상남도
S160001266,9171029,경상남도 남해군 남면 남면로1835번길 8-4,경상남도
S160001355,9022469,경상남도 창원시 마산합포구 구산면 이순신로 7,경상남도
S160001358,9022120,경상남도 창원시 마산회원구 구암북11길 26,경상남도
S160001359,9022122,경상남도 창원시 마산회원구 내서읍 광려천서로 35,경상남도
S160001360,9022127,경상남도 창원시 마산회원구 회원북7길 40,경상남도
S160001361,9022128,경상남도 창원시 마산회원구 회원동33길 17-1,경상남도
S160001362,9022129,경상남도 창원시 마산합포구 진동면 성산길 51,경상남도
S160001364,9022131,경상남도 창원시 마산회원구 무학로 587,경상남도
S160001365,9022503,경상남도 창원시 마산합포구 천하장사로 21,경상남도
S160001366,9022133,경상남도 창원시 마산합포구 고운로 65,경상남도
S160001367,9022134,경상남도 창원시 마산회원구 학교단지로 53-1,경상남도
S160001368,9022135,경상남도 창원시 마산합포구 심온길 49,경상남도
S160001369,9022144,경상남도 창원시 마산회원구 내서읍 삼계9길 40,경상남도
S160001372,9022153,경상남도 창원시 마산회원구 학교단지로 21,경상남도
S160001373,9022154,경상남도 창원시 마산회원구 학교단지로 47,경상남도
S160001374,9022158,경상남도 창원시 마산합포구 진전면 월안로 23,경상남도
S160001376,9022164,경상남도 창원시 마산회원구 봉암북7길 11,경상남도
S160001377,9022174,경상남도 창원시 마산회원구 회성남11길 27,경상남도
S160001378,9022175,경상남도 창원시 마산합포구 산호남10길 18,경상남도
S160001379,9022176,경상남도 창원시 마산합포구 월영동남로 16-1,경상남도
S160001473,9101036,경상남도 밀양시 하남읍 동명길 14,경상남도
S160001474,9101028,경상남도 밀양시 무안면 사명로 617-18,경상남도
S160001475,9101037,경상남도 밀양시 밀성로 17,경상남도
S160001476,9101038,경상남도 밀양시 석정로 127,경상남도
S160001477,9101039,경상남도 밀양시 산내면 송백2길 26,경상남도
S160001478,9101029,경상남도 밀양시 삼문강변로 2,경상남도
S160001479,9101030,경상남도 밀양시 삼문중앙로4길 19,경상남도
S160001480,9101040,경상남도 밀양시 삼랑진읍 만어로 16,경상남도
S160001483,9101041,경상남도 밀양시 가곡8길 28,경상남도
S160001486,9101035,경상남도 밀양시 단장면 표충로 106,경상남도
S160001590,9081035,경상남도 사천시 곤명면 송림길 34,경상남도
S160001591,9081030,경상남도 사천시 곤양면 광포만로 21,경상남도
S160001592,9081036,경상남도 사천시 진삼로 147,경상남도
S160001593,9081037,경상남도 사천시 정동면 서당길 32,경상남도
S160001594,9081031,경상남도 사천시 사천읍 동문로 20,경상남도
S160001595,9081038,경상남도 사천시 강청길 58-19,경상남도
S160001596,9081032,경상남도 사천시 상강청길 34,경상남도
S160001597,9081033,경상남도 사천시 삼상로 147,경상남도
S160001598,9081039,경상남도 사천시 벌리6길 77,경상남도
S160001599,9081034,경상남도 사천시 서포면 서포로 293-6,경상남도
S160001600,9081040,경상남도 사천시 용현면 선진길 24,경상남도
S160001685,9191020,경상남도 산청군 단성면 강누방목로 2,경상남도
S160001687,9191021,경상남도 산청군 시천면 남명로159번길 1,경상남도
S160001692,9191025,경상남도 산청군 신등면 신등가회로 125,경상남도
S160001780,9151048,경상남도 양산시 서창로 144,경상남도
S160001782,9151049,경상남도 양산시 물금읍 청운로 46,경상남도
S160001783,9151050,경상남도 양산시 하북면 신평로 46,경상남도
S160001784,9151039,경상남도 양산시 북정중앙로 19,경상남도
S160001785,9151042,경상남도 양산시 양주로 21,경상남도
S160001787,9151051,경상남도 양산시 교동1길 23,경상남도
S160001788,9151043,경상남도 양산시 북안북12길 7,경상남도
S160001790,9151044,경상남도 양산시 상북면 양주마을2길 18,경상남도
S160001791,9151046,경상남도 양산시 배움터길 48,경상남도
S160001792,9151047,경상남도 양산시 원동면 원동로 1654,경상남도
S160001846,9121018,경상남도 의령군 부림면 한지28길 18-12,경상남도
S160001849,9121020,경상남도 의령군 가례면 의병로 67,경상남도
S160001850,9121019,경상남도 의령군 의령읍 충익로4길 11,경상남도
S160001853,9121021,경상남도 의령군 정곡면 의합대로 1061-6,경상남도
S160001854,9121022,경상남도 의령군 지정면 마산로 81-14,경상남도
S160001939,9051049,경상남도 진주시 남강로29번길 30-6,경상남도
S160001940,9051050,경상남도 진주시 금곡면 월아산로 255,경상남도
S160001941,9051051,경상남도 진주시 소호로 8,경상남도
S160001942,9051052,경상남도 진주시 서장대로185번길 14,경상남도
S160001943,9051053,경상남도 진주시 명석면 광제산로12번길 8,경상남도
S160001944,9051054,경상남도 진주시 충의로 68,경상남도
S160001946,9051055,경상남도 진주시 사봉면 동부로 1917,경상남도
S160001950,9051057,경상남도 진주시 지수면 용봉로 7,경상남도
S160001951,9051058,경상남도 진주시 남강로1413번길 34,경상남도
S160001952,9051059,경상남도 진주시 수곡면 옥수로 625,경상남도
S160001953,9051060,경상남도 진주시 진주대로 900,경상남도
S160001954,9051061,경상남도 진주시 대신로 454-25,경상남도
S160001955,9051062,경상남도 진주시 금산면 중천로 42,경상남도
S160001956,9051063,경상남도 진주시 진주성로 169,경상남도
S160001958,9051064,경상남도 진주시 평거로 195,경상남도
S160001959,9051066,경상남도 진주시 모덕로 287,경상남도
S160001960,9051067,경상남도 진주시 의곡길 15,경상남도
S160002116,9022125,경상남도 창원시 진해구 진해대로982번길 26,경상남도
S160002117,9022126,경상남도 창원시 진해구 덕산로46번길 25,경상남도
S160002120,9022157,경상남도 창원시 진해구 남의로116번길 50,경상남도
S160002127,9022161,경상남도 창원시 진해구 여명로 73,경상남도
S160002236,9141028,경상남도 창녕군 남지읍 낙동로 403-14,경상남도
S160002237,9141029,경상남도 창녕군 남지읍 낙동로 411-5,경상남도
S160002238,9141030,경상남도 창녕군 대합면 신안길 17,경상남도
S160002240,9141025,경상남도 창녕군 부곡면 부곡로 101-32,경상남도
S160002241,9141031,경상남도 창녕군 성산면 창한로 175,경상남도
S160002242,9141032,경상남도 창녕군 창녕읍 서재골길 7,경상남도
S160002244,9141026,경상남도 창녕군 영산면 영산계성로 87,경상남도
S160002245,9141034,경상남도 창녕군 이방면 이방로 943-15,경상남도
S160002246,9141033,경상남도 창녕군 창녕읍 화왕산로 72,경상남도
S160002247,9141027,경상남도 창녕군 창녕읍 남창녕로 48,경상남도
S160002354,9022115,경상남도 창원시 성산구 두대로 195,경상남도
S160002355,9022121,경상남도 창원시 성산구 가음정로 157,경상남도
S160002356,9022123,경상남도 창원시 성산구 가양로 133,경상남도
S160002357,9022166,경상남도 창원시 의창구 대산면 진산대로 380,경상남도
S160002358,9022137,경상남도 창원시 의창구 명지로 54,경상남도
S160002359,9022138,경상남도 창원시 성산구 외동반림로 237,경상남도
S160002360,9022139,경상남도 창원시 성산구 반송로 168,경상남도
S160002361,9022140,경상남도 창원시 성산구 반송로 182 ,경상남도
S160002362,9022141,경상남도 창원시 의창구 봉곡로23번길 6,경상남도
S160002364,9022143,경상남도 창원시 성산구 신사로 155,경상남도
S160002365,9022148,경상남도 창원시 성산구 신월로37번길 12,경상남도
S160002366,9022150,경상남도 창원시 성산구 창이대로899번길 13,경상남도
S160002367,9022152,경상남도 창원시 성산구 신촌로134번길 12,경상남도
S160002368,9022156,경상남도 창원시 성산구 단정로98번길 8,경상남도
S160002369,9022162,경상남도 창원시 의창구 동읍 의창대로900번길 12,경상남도
S160002370,9022163,경상남도 창원시 의창구 북면 무동서로 8,경상남도
S160002372,9022165,경상남도 창원시 성산구 창원대로 813,경상남도
S160002373,9022168,경상남도 창원시 성산구 동산로55번길 9,경상남도
S160002374,9022169,경상남도 창원시 의창구 팔용로 487,경상남도
S160002375,9022170,경상남도 창원시 성산구 반지로3번길 14,경상남도
S160002376,9022171,경상남도 창원시 의창구 도계로107번길 10,경상남도
S160002377,9022172,경상남도 창원시 성산구 원이대로 687,경상남도
S160002378,9022173,경상남도 창원시 의창구 사화로104번길 3,경상남도
S160002469,9071038,경상남도 통영시 도산면 도산일주로 34,경상남도
S160002470,9071039,경상남도 통영시 사량면 진촌1길 72,경상남도
S160002471,9071040,경상남도 통영시 산양읍 산양중앙로 47,경상남도
S160002472,9071041,경상남도 통영시 욕지면 중촌길 121,경상남도
S160002473,9071048,경상남도 통영시 용남면 견내량로 70,경상남도
S160002474,9071042,경상남도 통영시 평인일주로 75,경상남도
S160002475,9071043,경상남도 통영시 평인일주로 65,경상남도
S160002476,9071087,경상남도 통영시 광도면 용호로 12-29,경상남도
S160002477,9071044,경상남도 통영시 도리1길 45,경상남도
S160002478,9071046,경상남도 통영시 봉수로 25,경상남도
S160002479,9071047,경상남도 통영시 한산면 한산일주로 850-2,경상남도
S160002642,9181024,경상남도 하동군 금남면 섬진강대로 656-7,경상남도
S160002644,9181025,경상남도 하동군 악양면 신흥길 20,경상남도
S160002646,9181027,경상남도 하동군 옥종면 옥종중앙길 35,경상남도
S160002648,9181029,경상남도 하동군 진교면 민다리길 168,경상남도
S160002649,9181030,경상남도 하동군 청암면 청학로 718-15,경상남도
S160002651,9181031,경상남도 하동군 하동읍 연화길 77,경상남도
S160002652,9181034,경상남도 하동군 하동읍 송림1길 32,경상남도
S160002653,9181032,경상남도 하동군 화개면 화개로 142,경상남도
S160002754,9131028,경상남도 함안군 군북면 사군로 1570,경상남도
S160002755,9131029,경상남도 함안군 대산면 대산중앙로 102-2,경상남도
S160002758,9131030,경상남도 함안군 칠서면 삼칠로 1303,경상남도
S160002759,9131031,경상남도 함안군 칠서면 삼칠로 281,경상남도
S160002760,9131032,경상남도 함안군 함안면 함안대로 105-2,경상남도
S160002761,9131033,경상남도 함안군 가야읍 고분길 107,경상남도
S160002762,9131026,경상남도 함안군 가야읍 함안대로 632,경상남도
S160002834,9201018,경상남도 함양군 마천면 마천삼정로 108,경상남도
S160002836,9201019,경상남도 함양군 서상면 서상로 232-1,경상남도
S160002837,9201020,경상남도 함양군 수동면 수동내동길 19,경상남도
S160002838,9201023,경상남도 함양군 안의면 거함대로 1654,경상남도
S160002839,9201021,경상남도 함양군 함양읍 함양여중길 18-9,경상남도
S160002840,9201022,경상남도 함양군 함양읍 함양배움길 11,경상남도
S160002940,9221030,경상남도 합천군 가회면 황매산로 62,경상남도
S160002941,9221031,경상남도 합천군 대병면 신성동길 53-16,경상남도
S160002943,9221032,경상남도 합천군 묘산면 묘산로 157-70,경상남도
S160002945,9221025,경상남도 합천군 삼가면 삼가로 364,경상남도
S160002948,9221027,경상남도 합천군 야로면 구정묵촌길 14,경상남도
S160002952,9221028,경상남도 합천군 초계면 초계중앙로 83,경상남도
S160002954,9221033,경상남도 합천군 합천읍 남정길 25-5,경상남도
S160002955,9221029,경상남도 합천군 합천읍 동서로 140,경상남도
S160002958,9221035,경상남도 합천군 가야면 가조가야로 2871,경상남도
S160003203,9022177,경상남도 창원시 마산회원구 내서읍 호계본동로 107,경상남도
S160003204,9022149,경상남도 창원시 진해구 안청남로 29,경상남도
S160003205,9091243,경상남도 김해시 구산로5번길 31,경상남도
S160003206,9091067,경상남도 김해시 가야로38번길 40,경상남도
S160003207,9091073,경상남도 김해시 번화1로123번길 34-14,경상남도
S160003208,9151045,경상남도 양산시 배움터길 72,경상남도
S160003240,9091063,경상남도 김해시 덕정로 77,경상남도
S160003261,9022167,경상남도 창원시 의창구 동읍로 189,경상남도
S160003262,9022151,경상남도 창원시 성산구 안민로160번길 11,경상남도
S160003263,9022136,경상남도 창원시 의창구 우곡로159번길 32,경상남도
S160003264,9022116,경상남도 창원시 마산회원구 내서읍 광려로 108,경상남도
S160003265,9051065,경상남도 진주시 평거로 60,경상남도
S160003268,9091075,경상남도 김해시 삼계로 199,경상남도
S160003269,9091071,경상남도 김해시 내덕로 80,경상남도
S160003271,9111046,경상남도 거제시 고현로14길 37,경상남도
S160003272,9111052,경상남도 거제시 거제대로 3699,경상남도
S160003273,9151041,경상남도 양산시 물금읍 신주로 21,경상남도
S160003274,9151040,경상남도 양산시 대운9길 8,경상남도
S160003325,9091065,경상남도 김해시 활천로 195-35,경상남도
S160003326,9022146,경상남도 창원시 진해구 석동로 40,경상남도
S160003335,9022155,경상남도 창원시 진해구 용원로77번길 16,경상남도
S160003347,9091084,경상남도 김해시 진영읍 장등로 29,경상남도
S160003348,9151038,경상남도 양산시 물금읍 범어로 14,경상남도
S160003403,9051048,경상남도 진주시 동부로 27,경상남도
S160003405,9091074,경상남도 김해시 분성로134번길 40,경상남도
S160003406,9022145,경상남도 창원시 성산구 외리로34번길 32,경상남도
S160003424,9111049,경상남도 거제시 해명로 70,경상남도
S160003425,9071045,경상남도 통영시 무전3길 23-10,경상남도
S160003426,9131027,경상남도 함안군 칠원읍 호암길 29,경상남도
S160003428,9091081,경상남도 김해시 율하1로 39,경상남도
S160003430,9022124,경상남도 창원시 의창구 원이대로56번길 19-15,경상남도
S160003434,9091086,경상남도 김해시 분성로 707,경상남도
S160003459,9022442,경상남도 창원시 의창구 북면 감계로 220,경상남도
S160003465,9022447,경상남도 창원시 진해구 냉천로 219,경상남도
S160003467,9091177,경상남도 김해시 번화1로 8,경상남도
S160003475,9022485,경상남도 창원시 진해구 웅천동로 55,경상남도
S160003477,9111117,경상남도 거제시 장평4로 40,경상남도
S160003856,9101076,경상남도 밀양시 청도면 창밀로 2232,경상남도
S160003857,9161056,경상남도 고성군 삼산면 삼봉2길 51,경상남도
S160003858,9181071,경상남도 하동군 양보면 진양로 1097,경상남도
S160003859,9211051,경상남도 거창군 위천면 화리골1길 56,경상남도
S160003874,9091210,경상남도 김해시 율하2로 197,경상남도
S160003904,9151141,경상남도 양산시 물금읍 새실로 39,경상남도
S160003921,9171045,경상남도 남해군 삼동면 동부대로 1316,경상남도
S160003925,9022467,경상남도 창원시 진해구 신항동로 161,경상남도
S160003935,9051144,경상남도 진주시 대곡면 월암로 341,경상남도
S160003944,9022466,경상남도 창원시 마산합포구 현동9길 23,경상남도
S160003971,9191022,경상남도 산청군 산청읍 웅석봉로86번길 9-8,경상남도
S160003973,9091226,경상남도 김해시 율하5로 75,경상남도
S160004042,9151151,경상남도 양산시 동면 금오16길 97,경상남도
S160004081,9151159,경상남도 양산시 동면 내송큰들1길 8,경상남도
S170000160,9296028,제주특별자치도 제주시 구좌읍 김녕로 118-20,제주특별자치도
S170000161,9296029,제주특별자치도 제주시 구좌읍 일주동로 3132,제주특별자치도
S170000162,9296019,제주특별자치도 제주시 애월읍 일주서로 6711,제주특별자치도
S170000163,9296025,제주특별자치도 제주시 한경면 두신로 72,제주특별자치도
S170000164,9296020,제주특별자치도 제주시 애월읍 애월로15길 8,제주특별자치도
S170000165,9296030,제주특별자치도 제주시 우도면 우도로 156-11,제주특별자치도
S170000166,9296024,제주특별자치도 제주시 한경면 중산간서로 3590,제주특별자치도
S170000167,9296026,제주특별자치도 제주시 조천읍 신북로 31,제주특별자치도
S170000168,9296031,제주특별자치도 제주시 추자면 신양3길 15,제주특별자치도
S170000169,9296022,제주특별자치도 제주시 한림읍 한림로 604,제주특별자치도
S170000170,9296021,제주특별자치도 제주시 한림읍 명월성로 21,제주특별자치도
S170000171,9296027,제주특별자치도 제주시 조천읍 일주동로 1234,제주특별자치도
S170000172,9296023,제주특별자치도 제주시 한경면 용고로 70,제주특별자치도
S170000173,9296036,제주특별자치도 제주시 애월읍 항몽로 44,제주특별자치도
S170000275,9299017,제주특별자치도 서귀포시 남원읍 남한로 36,제주특별자치도
S170000276,9299020,제주특별자치도 서귀포시 대정읍 비행장로 18,제주특별자치도
S170000277,9299021,제주특별자치도 서귀포시 대정읍 서삼중로 106,제주특별자치도
S170000279,9299011,제주특별자치도 서귀포시 중앙로 120,제주특별자치도
S170000281,9299014,제주특별자치도 서귀포시 신중로 13번길 15,제주특별자치도
S170000282,9299015,제주특별자치도 서귀포시 성산읍 일주동로 4316,제주특별자치도
S170000283,9299022,제주특별자치도 서귀포시 성산읍 일주동로 5104,제주특별자치도
S170000284,9299019,제주특별자치도 서귀포시 안덕면 화순로 74,제주특별자치도
S170000285,9299018,제주특별자치도 서귀포시 남원읍 위미상원북로 34,제주특별자치도
S170000286,9299013,제주특별자치도 서귀포시 천제연로232번길 10,제주특별자치도
S170000287,9299016,제주특별자치도 서귀포시 표선면 표선중앙로 31,제주특별자치도
S170000288,9299012,제주특별자치도 서귀포시 효돈로 207,제주특별자치도
S170000289,9299023,제주특별자치도 서귀포시 동홍로303번길 14,제주특별자치도
S170000290,9299010,제주특별자치도 서귀포시 일주동로 8820,제주특별자치도
S170000291,9299009,제주특별자치도 서귀포시 태평로 474,제주특별자치도
S170000426,9296014,제주특별자치도 제주시 천수로 24,제주특별자치도
S170000427,9296015,제주특별자치도 제주시 동화로 12-1,제주특별자치도
S170000428,9296016,제주특별자치도 제주시 일주서로 7811,제주특별자치도
S170000429,9296017,제주특별자치도 제주시 간월동로 30,제주특별자치도
S170000430,9296011,제주특별자치도 제주시 남광로 33,제주특별자치도
S170000431,9296013,제주특별자치도 제주시 서사로11길 8,제주특별자치도
S170000432,9296012,제주특별자치도 제주시 선덕로5길 37,제주특별자치도
S170000433,9296034,제주특별자치도 제주시 아봉로 174-5,제주특별자치도
S170000434,9296032,제주특별자치도 제주시 일주동로 101,제주특별자치도
S170000435,9296035,제주특별자치도 제주시 구산로 50,제주특별자치도
S170000436,9296033,제주특별자치도 제주시 서문로 47,제주특별자치도
S170000438,9296018,제주특별자치도 제주시 과원북2길 24,제주특별자치도
S170000835,9296185,제주특별자치도 제주시 노형1길 28,제주특별자치도
S170000838,9296197,제주특별자치도 제주시 화삼북로 110,제주특별자치도
S170000844,9296174,제주특별자치도 제주시 신설로 56,제주특별자치도
S000003490,7004180,대구광역시 중구 달구벌대로 2178,대구광역시
S000003495,C020714,경상남도 진주시 가좌길29번길,경상남도
S000003496,C035903,충청남도 공주시 봉황로 75,충청남도
S000003509,7005103,부산광역시 금정구 기찰로22번길 30,부산광역시
S000003516,7380029,광주광역시 북구 용봉로 45,광주광역시
S000003533,7003851,충청북도 청주시 흥덕구 강내면 태성탑연로,충청북도
S000003539,1421116,경상북도 구미시 임수로 48,경상북도
S000003540,1371661,서울특별시 강남구 개포로22길 65,서울특별시
S000003543,1421117,부산광역시 해운대구 해운대로 569,부산광역시
S000003549,1192069,인천광역시 중구 월미로 338,인천광역시
S000003561,7011109,서울특별시 성북구 월곡로 6,서울특별시
S000003566,7003713,제주특별자치도 제주시 용담로 65,제주특별자치도
S000003569,7003892,충청북도 청주시 흥덕구 장구봉로41번길 12,충청북도
S000003604,1192068,부산광역시 영도구 해양로 425,부산광역시
S000005401,1371663,서울특별시 금천구 시흥대로38길 62,서울특별시
S010000370,7010057,서울특별시 송파구 송이로 42,서울특별시
S010000371,7010117,서울특별시 강동구 구천면로 572,서울특별시
S010000372,7010118,서울특별시 양천구 목동중앙남로 27,서울특별시
S010000373,7010058,서울특별시 강남구 개포로 402,서울특별시
S010000374,7010119,서울특별시 광진구 능동로 120,서울특별시
S010000375,7010059,서울특별시 강남구 영동대로 643,서울특별시
S010000376,7010060,서울특별시 강남구 삼성로 29,서울특별시
S010000377,7010061,서울특별시 성북구 보문로29길 49,서울특별시
S010000378,7010120,서울특별시 동작구 동작대로 171,서울특별시
S010000379,7010062,서울특별시 종로구 자하문로28가길 9,서울특별시
S010000380,7010122,서울특별시 강서구 화곡로63길 40,서울특별시
S010000381,7010124,서울특별시 마포구 성미산로 111,서울특별시
S010000382,7010125,서울특별시 종로구 혜화로 74,서울특별시
S010000383,7010563,서울특별시 구로구 경인로46길 31,서울특별시
S010000384,7010126,서울특별시 동대문구 경희대로 26,서울특별시
S010000385,7010127,서울특별시 동대문구 경희대로 26,서울특별시
S010000386,7011312,서울특별시 성북구 길음로 63,서울특별시
S010000387,7010797,서울특별시 성북구 정릉로 161,서울특별시
S010000388,7010063,서울특별시 구로구 중앙로15길 162,서울특별시
S010000389,7010064,서울특별시 강서구 방화대로34길 43,서울특별시
S010000390,7010065,서울특별시 영등포구 영등포로6길 26,서울특별시
S010000391,7010066,서울특별시 광진구 아차산로70길 17-16,서울특별시
S010000392,7010131,서울특별시 강동구 동남로 968,서울특별시
S010000393,7010132,서울특별시 마포구 신수로8길 20,서울특별시
S010000394,7010133,서울특별시 관악구 광신길 141,서울특별시
S010000395,7010067,서울특별시 광진구 자양로3가길 31,서울특별시
S010000396,7010134,서울특별시 양천구 남부순환로30길 17,서울특별시
S010000397,7010135,서울특별시 양천구 남부순환로30길 17,서울특별시
S010000398,7010068,서울특별시 구로구 가마산로27길 45,서울특별시
S010000399,7010069,서울특별시 구로구 구일로 90-51,서울특별시
S010000400,7010917,서울특별시 강남구 압구정로39길 20,서울특별시
S010000401,7010071,서울특별시 양천구 신정로 213,서울특별시
S010000402,7010072,서울특별시 금천구 시흥대로38길 26,서울특별시
S010000403,7010136,서울특별시 관악구 난곡로34길 80,서울특별시
S010000404,7010564,서울특별시 노원구 노원로 586,서울특별시
S010000405,7010137,서울특별시 강남구 도곡로64길 21,서울특별시
S010000406,7010073,서울특별시 관악구 봉천로21길 108,서울특별시
S010000407,7010138,서울특별시 동대문구 안암로 6,서울특별시
S010000408,7010139,서울특별시 은평구 갈현로29길 51-24,서울특별시
S010000409,7010140,서울특별시 종로구 사직로 9,서울특별시
S010000410,7010074,서울특별시 영등포구 도림로86길 16,서울특별시
S010000411,7010141,서울특별시 광진구 용마산로22길 26,서울특별시
S010000412,7010142,서울특별시 광진구 용마산로22길 26,서울특별시
S010000413,7010144,서울특별시 강서구 등촌로 105,서울특별시
S010000414,7010146,서울특별시 노원구 공릉로62가길 47,서울특별시
S010000415,7010147,서울특별시 노원구 공릉로 438,서울특별시
S010000416,7010740,서울특별시 강남구 광평로39길 93,서울특별시
S010000417,7010148,서울특별시 종로구 율곡로3길 50,서울특별시
S010000418,7010149,서울특별시 강서구 강서로45길 91-44,서울특별시
S010000419,7010560,서울특별시 금천구 문성로 64,서울특별시
S010000420,7010151,서울특별시 동대문구 장안벚꽃로 201,서울특별시
S010000421,7010152,서울특별시 서초구 효령로2길 123-5,서울특별시
S010000422,7010153,서울특별시 은평구 통일로 793,서울특별시
S010000423,7010154,서울특별시 강동구 강동대로 305,서울특별시
S010000424,7010155,서울특별시 종로구 대학로 156,서울특별시
S010000425,7010156,서울특별시 금천구 탑골로10길 45,서울특별시
S010000426,7011506,서울특별시 금천구 탑골로10길 45,서울특별시
S010000427,7010075,서울특별시 동작구 솔밭로 51,서울특별시
S010000428,7010076,서울특별시 강동구 명일로 140,서울특별시
S010000429,7010157,서울특별시 강서구 화곡로 403,서울특별시
S010000430,7010077,서울특별시 중랑구 용마산로72길 36-14,서울특별시
S010000431,7010158,서울특별시 강서구 강서로47길 34-10,서울특별시
S010000432,7010159,서울특별시 강서구 강서로47길 34-10,서울특별시
S010000433,7011586,서울특별시 광진구 광나루로36길 47,서울특별시
S010000434,7010078,서울특별시 강동구 명일로 350,서울특별시
S010000435,7010163,서울특별시 서대문구 명지2길 56,서울특별시
S010000436,7010079,서울특별시 성동구 고산자로 197,서울특별시
S010000437,7010697,서울특별시 관악구 관악로 85,서울특별시
S010000438,7010166,서울특별시 금천구 시흥대로47길 45,서울특별시
S010000439,7010167,서울특별시 관악구 호암로 546,서울특별시
S010000440,7010080,서울특별시 서초구 고무래로 71,서울특별시
S010000441,7010168,서울특별시 송파구 삼학사로 11,서울특별시
S010000442,7010169,서울특별시 용산구 효창원로 258,서울특별시
S010000443,7010170,서울특별시 강동구 고덕로 227,서울특별시
