sido_key,sgg_key,match_key,학교수,위험도_평균,위험도_최대,고위험_학교수,미관리_평균,환경위험_평균,학생수_합
서울특별시,영등포구,서울특별시|영등포구,44,15.874728023940172,35.68532440645367,8,0.8409090909090909,1.8863636363636365,23981.0
서울특별시,용산구,서울특별시|용산구,33,14.572887519329916,42.5095002306295,7,0.7575757575757576,2.0,12240.0
서울특별시,은평구,서울특별시|은평구,66,16.70031345493199,54.25,15,0.8636363636363636,2.727272727272727,36723.0
서울특별시,종로구,서울특별시|종로구,36,14.36535398835911,43.08395892597431,7,0.7222222222222222,1.7777777777777777,13571.0
서울특별시,중구,서울특별시|중구,30,13.410698210503313,30.70132012232781,4,0.7333333333333333,1.2666666666666666,10955.0
서울특별시,중랑구,서울특별시|중랑구,47,14.090141453881328,38.20976497612878,9,0.5957446808510638,2.1702127659574466,23657.0
세종특별자치시,세종시,세종특별자치시|세종시,100,5.7932114370521814,56.23139846696309,6,0.15,0.59,59532.0
울산광역시,남구,울산광역시|남구,61,12.556107232079254,32.510270902407854,25,0.09836065573770492,3.8688524590163933,31519.0
울산광역시,동구,울산광역시|동구,34,13.500093778812843,30.46703296703297,17,0.17647058823529413,3.8823529411764706,19131.0
울산광역시,북구,울산광역시|북구,47,10.701311073601245,40.0,17,0.0851063829787234,3.6595744680851063,28788.0
울산광역시,울주군,울산광역시|울주군,58,13.427465992085475,48.0903087606811,21,0.20689655172413793,4.517241379310345,22622.0
울산광역시,중구,울산광역시|중구,40,10.562052940997052,31.392227906663283,15,0.025,3.95,20035.0
인천광역시,강화군,인천광역시|강화군,37,14.32979546151514,38.69808888782613,10,0.5675675675675675,2.864864864864865,4704.0
인천광역시,계양구,인천광역시|계양구,53,10.474052593104192,33.58242491681984,18,0.05660377358490566,3.188679245283019,22154.0
인천광역시,남동구,인천광역시|남동구,77,10.556271776468884,32.136644528781474,29,0.06493506493506493,3.6103896103896105,47720.0
인천광역시,동구,인천광역시|동구,14,21.707377014378125,52.68555471442546,7,0.8571428571428571,5.285714285714286,5696.0
인천광역시,미추홀구,인천광역시|미추홀구,50,12.005649130067333,27.015999534729083,17,0.16,3.38,31726.0
인천광역시,부평구,인천광역시|부평구,82,11.942394526861198,53.59615384615385,26,0.1951219512195122,3.024390243902439,42000.0
인천광역시,서구,인천광역시|서구,94,13.07399271303282,31.424565703436446,38,0.13829787234042554,4.351063829787234,68216.0
인천광역시,연수구,인천광역시|연수구,68,12.987091217278946,36.49788931784887,31,0.10294117647058823,4.014705882352941,50447.0
인천광역시,옹진군,인천광역시|옹진군,20,21.204524090924163,55.250148769986765,7,1.1,4.0,779.0
인천광역시,중구,인천광역시|중구,41,13.229901294767798,34.705325847462795,18,0.21951219512195122,4.121951219512195,23049.0
전라남도,강진군,전라남도|강진군,26,18.537889395852837,42.74301671414598,3,1.0,2.076923076923077,2357.0
전라남도,고흥군,전라남도|고흥군,37,21.530851278375675,45.778730999860265,9,0.9459459459459459,3.2972972972972974,3088.0
전라남도,곡성군,전라남도|곡성군,15,16.378485317762834,38.11389583502509,3,0.7333333333333333,2.6666666666666665,1753.0
전라남도,광양시,전라남도|광양시,51,11.805103564859177,34.42308425747918,6,0.5490196078431373,1.392156862745098,16574.0
전라남도,구례군,전라남도|구례군,17,21.016683952468973,40.686820521215445,4,1.0588235294117647,2.4705882352941178,1491.0
전라남도,나주시,전라남도|나주시,53,19.837873540480913,54.65785187898115,11,1.1132075471698113,1.9622641509433962,12805.0
전라남도,담양군,전라남도|담양군,25,11.457719873044043,37.72542349526148,2,0.6,0.84,3141.0
전라남도,목포시,전라남도|목포시,64,17.315302147186767,50.05184722221956,22,0.53125,3.234375,26093.0
전라남도,무안군,전라남도|무안군,36,17.189700022550028,42.92982990095916,10,0.8611111111111112,1.8888888888888888,10505.0
전라남도,보성군,전라남도|보성군,33,23.908146759715976,41.704785483656224,17,0.9696969696969697,4.393939393939394,2512.0
전라남도,순천시,전라남도|순천시,79,15.468640991652558,35.73077656517148,25,0.43037974683544306,3.0,31148.0
전라남도,신안군,전라남도|신안군,40,22.419251717267247,70.49875619641676,10,1.15,2.875,1518.0
전라남도,여수시,전라남도|여수시,92,18.70524718080456,62.38263880364649,31,0.7717391304347826,3.1630434782608696,25264.0
전라남도,영광군,전라남도|영광군,30,16.998819137657833,42.5095002306295,4,0.9333333333333333,1.8333333333333333,4018.0
전라남도,영암군,전라남도|영암군,33,23.539050639790737,51.82577882770727,14,1.0606060606060606,5.242424242424242,4065.0
전라남도,완도군,전라남도|완도군,43,18.297193501237352,34.87575172458201,8,0.8604651162790697,1.9069767441860466,3424.0
전라남도,장성군,전라남도|장성군,24,17.021926874079018,41.82219924320694,3,0.9166666666666666,1.625,3213.0
전라남도,장흥군,전라남도|장흥군,27,17.835908449706157,40.73352381791874,7,0.8888888888888888,2.3333333333333335,2255.0
전라남도,진도군,전라남도|진도군,25,24.93388143055954,64.03509238392267,9,1.28,4.16,1866.0
전라남도,함평군,전라남도|함평군,22,19.829914723230303,44.004005725135,2,1.2272727272727273,1.2727272727272727,1984.0
전라남도,해남군,전라남도|해남군,36,19.10872038680836,43.34890843330336,10,0.8055555555555556,3.388888888888889,4339.0
전라남도,화순군,전라남도|화순군,31,18.88371297301055,47.45168539363018,6,1.0,2.193548387096774,4865.0
전북특별자치도,고창군,전북특별자치도|고창군,40,26.2715242317495,53.45668052664008,11,1.575,2.8,4329.0
전북특별자치도,군산시,전북특별자치도|군산시,81,16.489640350379283,44.79671063110556,22,0.7283950617283951,2.54320987654321,27041.0
전북특별자치도,김제시,전북특별자치도|김제시,56,22.348554717774867,57.263881518175694,14,1.1785714285714286,3.017857142857143,6036.0
